Sample in Buffer,Sample in Window,TRIGGER,VISION_i/system_ila_0/inst/probe0_1[2:0],VISION_i/system_ila_0/inst/probe1_1,VISION_i/system_ila_0/inst/probe2_1,VISION_i/system_ila_0/inst/probe3_1,VISION_i/system_ila_0/inst/probe4_1,VISION_i/system_ila_0/inst/probe5_1,VISION_i/system_ila_0/inst/probe6_1,VISION_i/system_ila_0/inst/probe7_1,VISION_i/system_ila_0/inst/SLOT_0_BRAM_en_1,VISION_i/system_ila_0/inst/SLOT_0_BRAM_rst_1,VISION_i/system_ila_0/inst/SLOT_0_BRAM_dout_1[31:0],VISION_i/system_ila_0/inst/SLOT_0_BRAM_addr_1[31:0],VISION_i/system_ila_0/inst/SLOT_1_BRAM_en_1,VISION_i/system_ila_0/inst/SLOT_1_BRAM_rst_1,VISION_i/system_ila_0/inst/SLOT_1_BRAM_dout_1[31:0],VISION_i/system_ila_0/inst/SLOT_1_BRAM_addr_1[31:0]
24289,24289,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006c,1,0,ffffffff,0000006c
24290,24290,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006c,1,0,ffffffff,0000006c
24291,24291,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006c,1,0,ffffffff,0000006c
24292,24292,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006c,1,0,ffffffff,0000006c
24293,24293,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006c,1,0,ffffffff,0000006c
24294,24294,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006c,1,0,ffffffff,0000006c
24295,24295,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006c,1,0,ffffffff,0000006c
24296,24296,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006c,1,0,ffffffff,0000006c
24297,24297,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006c,1,0,ffffffff,0000006c
24298,24298,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006c,1,0,ffffffff,0000006c
24299,24299,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006c,1,0,ffffffff,0000006c
24300,24300,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006c,1,0,ffffffff,0000006c
24301,24301,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006d,1,0,ffffffff,0000006d
24302,24302,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006d,1,0,ffffffff,0000006d
24303,24303,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006d,1,0,ffffffff,0000006d
24304,24304,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006d,1,0,ffffffff,0000006d
24305,24305,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006d,1,0,ffffffff,0000006d
24306,24306,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006d,1,0,ffffffff,0000006d
24307,24307,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006d,1,0,ffffffff,0000006d
24308,24308,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006d,1,0,ffffffff,0000006d
24309,24309,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006d,1,0,ffffffff,0000006d
24310,24310,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006d,1,0,ffffffff,0000006d
24311,24311,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006d,1,0,ffffffff,0000006d
24312,24312,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006d,1,0,ffffffff,0000006d
24313,24313,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006d,1,0,ffffffff,0000006d
24314,24314,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006d,1,0,ffffffff,0000006d
24315,24315,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006d,1,0,ffffffff,0000006d
24316,24316,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006d,1,0,ffffffff,0000006d
24317,24317,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006e,1,0,ffffffff,0000006e
24318,24318,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006e,1,0,ffffffff,0000006e
24319,24319,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006e,1,0,ffffffff,0000006e
24320,24320,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006e,1,0,ffffffff,0000006e
24321,24321,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006e,1,0,ffffffff,0000006e
24322,24322,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006e,1,0,ffffffff,0000006e
24323,24323,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006e,1,0,ffffffff,0000006e
24324,24324,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006e,1,0,ffffffff,0000006e
24325,24325,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006e,1,0,ffffffff,0000006e
24326,24326,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006e,1,0,ffffffff,0000006e
24327,24327,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006e,1,0,ffffffff,0000006e
24328,24328,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006e,1,0,ffffffff,0000006e
24329,24329,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006e,1,0,ffffffff,0000006e
24330,24330,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006e,1,0,ffffffff,0000006e
24331,24331,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006e,1,0,ffffffff,0000006e
24332,24332,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006e,1,0,ffffffff,0000006e
24333,24333,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006f,1,0,ffffffff,0000006f
24334,24334,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006f,1,0,ffffffff,0000006f
24335,24335,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006f,1,0,ffffffff,0000006f
24336,24336,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006f,1,0,ffffffff,0000006f
24337,24337,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006f,1,0,ffffffff,0000006f
24338,24338,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006f,1,0,ffffffff,0000006f
24339,24339,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006f,1,0,ffffffff,0000006f
24340,24340,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006f,1,0,ffffffff,0000006f
24341,24341,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006f,1,0,ffffffff,0000006f
24342,24342,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006f,1,0,ffffffff,0000006f
24343,24343,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006f,1,0,ffffffff,0000006f
24344,24344,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006f,1,0,ffffffff,0000006f
24345,24345,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006f,1,0,ffffffff,0000006f
24346,24346,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006f,1,0,ffffffff,0000006f
24347,24347,0,6,1,1,0,0,1,1,0,1,0,00000000,0000006f,1,0,ffffffff,0000006f
24348,24348,0,6,1,0,0,0,1,1,0,1,0,00000000,0000006f,1,0,ffffffff,0000006f
24349,24349,0,6,1,1,0,0,1,1,0,1,0,00000000,00000070,1,0,ffffffff,00000070
24350,24350,0,6,1,0,0,0,1,1,0,1,0,00000000,00000070,1,0,ffffffff,00000070
24351,24351,0,6,1,1,0,0,1,1,0,1,0,00000000,00000070,1,0,ffffffff,00000070
24352,24352,0,6,1,0,0,0,1,1,0,1,0,00000000,00000070,1,0,ffffffff,00000070
24353,24353,0,6,1,1,0,0,1,1,0,1,0,00000000,00000070,1,0,ffffffff,00000070
24354,24354,0,6,1,0,0,0,1,1,0,1,0,00000000,00000070,1,0,ffffffff,00000070
24355,24355,0,6,1,1,0,0,1,1,0,1,0,00000000,00000070,1,0,ffffffff,00000070
24356,24356,0,6,1,0,0,0,1,1,0,1,0,00000000,00000070,1,0,ffffffff,00000070
24357,24357,0,6,1,1,0,0,1,1,0,1,0,00000000,00000070,1,0,ffffffff,00000070
24358,24358,0,6,1,0,0,0,1,1,0,1,0,00000000,00000070,1,0,ffffffff,00000070
24359,24359,0,6,1,1,0,0,1,1,0,1,0,00000000,00000070,1,0,ffffffff,00000070
24360,24360,0,6,1,0,0,0,1,1,0,1,0,00000000,00000070,1,0,ffffffff,00000070
24361,24361,0,6,1,1,0,0,1,1,0,1,0,00000000,00000070,1,0,ffffffff,00000070
24362,24362,0,6,1,0,0,0,1,1,0,1,0,00000000,00000070,1,0,ffffffff,00000070
24363,24363,0,6,1,1,0,0,1,1,0,1,0,00000000,00000070,1,0,ffffffff,00000070
24364,24364,0,6,1,0,0,0,1,1,0,1,0,00000000,00000070,1,0,ffffffff,00000070
24365,24365,0,6,1,1,0,0,1,1,0,1,0,00000000,00000071,1,0,ffffffff,00000071
24366,24366,0,6,1,0,0,0,1,1,0,1,0,00000000,00000071,1,0,ffffffff,00000071
24367,24367,0,6,1,1,0,0,1,1,0,1,0,00000000,00000071,1,0,ffffffff,00000071
24368,24368,0,6,1,0,0,0,1,1,0,1,0,00000000,00000071,1,0,ffffffff,00000071
24369,24369,0,6,1,1,0,0,1,1,0,1,0,00000000,00000071,1,0,ffffffff,00000071
24370,24370,0,6,1,0,0,0,1,1,0,1,0,00000000,00000071,1,0,ffffffff,00000071
24371,24371,0,6,1,1,0,0,1,1,0,1,0,00000000,00000071,1,0,ffffffff,00000071
24372,24372,0,6,1,0,0,0,1,1,0,1,0,00000000,00000071,1,0,ffffffff,00000071
24373,24373,0,6,1,1,0,0,1,1,0,1,0,00000000,00000071,1,0,ffffffff,00000071
24374,24374,0,6,1,0,0,0,1,1,0,1,0,00000000,00000071,1,0,ffffffff,00000071
24375,24375,0,6,1,1,0,0,1,1,0,1,0,00000000,00000071,1,0,ffffffff,00000071
24376,24376,0,6,1,0,0,0,1,1,0,1,0,00000000,00000071,1,0,ffffffff,00000071
24377,24377,0,6,1,1,0,0,1,1,0,1,0,00000000,00000071,1,0,ffffffff,00000071
24378,24378,0,6,1,0,0,0,1,1,0,1,0,00000000,00000071,1,0,ffffffff,00000071
24379,24379,0,6,1,1,0,0,1,1,0,1,0,00000000,00000071,1,0,ffffffff,00000071
24380,24380,0,6,1,0,0,0,1,1,0,1,0,00000000,00000071,1,0,ffffffff,00000071
24381,24381,0,6,1,1,0,0,1,1,0,1,0,00000000,00000072,1,0,ffffffff,00000072
24382,24382,0,6,1,0,0,0,1,1,0,1,0,00000000,00000072,1,0,ffffffff,00000072
24383,24383,0,6,1,1,0,0,1,1,0,1,0,00000000,00000072,1,0,ffffffff,00000072
24384,24384,0,6,1,0,0,0,1,1,0,1,0,00000000,00000072,1,0,ffffffff,00000072
24385,24385,0,6,1,1,0,0,1,1,0,1,0,00000000,00000072,1,0,ffffffff,00000072
24386,24386,0,6,1,0,0,0,1,1,0,1,0,00000000,00000072,1,0,ffffffff,00000072
24387,24387,0,6,1,1,0,0,1,1,0,1,0,00000000,00000072,1,0,ffffffff,00000072
24388,24388,0,6,1,0,0,0,1,1,0,1,0,00000000,00000072,1,0,ffffffff,00000072
24389,24389,0,6,1,1,0,0,1,1,0,1,0,00000000,00000072,1,0,ffffffff,00000072
24390,24390,0,6,1,0,0,0,1,1,0,1,0,00000000,00000072,1,0,ffffffff,00000072
24391,24391,0,6,1,1,0,0,1,1,0,1,0,00000000,00000072,1,0,ffffffff,00000072
24392,24392,0,6,1,0,0,0,1,1,0,1,0,00000000,00000072,1,0,ffffffff,00000072
24393,24393,0,6,1,1,0,0,1,1,0,1,0,00000000,00000072,1,0,ffffffff,00000072
24394,24394,0,6,1,0,0,0,1,1,0,1,0,00000000,00000072,1,0,ffffffff,00000072
24395,24395,0,6,1,1,0,0,1,1,0,1,0,00000000,00000072,1,0,ffffffff,00000072
24396,24396,0,6,1,0,0,0,1,1,0,1,0,00000000,00000072,1,0,ffffffff,00000072
24397,24397,0,6,1,1,0,0,1,1,0,1,0,00000000,00000073,1,0,ffffffff,00000073
24398,24398,0,6,1,0,0,0,1,1,0,1,0,00000000,00000073,1,0,ffffffff,00000073
24399,24399,0,6,1,1,0,0,1,1,0,1,0,00000000,00000073,1,0,ffffffff,00000073
24400,24400,0,6,1,0,0,0,1,1,0,1,0,00000000,00000073,1,0,ffffffff,00000073
24401,24401,0,6,1,1,0,0,1,1,0,1,0,00000000,00000073,1,0,ffffffff,00000073
24402,24402,0,6,1,0,0,0,1,1,0,1,0,00000000,00000073,1,0,ffffffff,00000073
24403,24403,0,6,1,1,0,0,1,1,0,1,0,00000000,00000073,1,0,ffffffff,00000073
24404,24404,0,6,1,0,0,0,1,1,0,1,0,00000000,00000073,1,0,ffffffff,00000073
24405,24405,0,6,1,1,0,0,1,1,0,1,0,00000000,00000073,1,0,ffffffff,00000073
24406,24406,0,6,1,0,0,0,1,1,0,1,0,00000000,00000073,1,0,ffffffff,00000073
24407,24407,0,6,1,1,0,0,1,1,0,1,0,00000000,00000073,1,0,ffffffff,00000073
24408,24408,0,6,1,0,0,0,1,1,0,1,0,00000000,00000073,1,0,ffffffff,00000073
24409,24409,0,6,1,1,0,0,1,1,0,1,0,00000000,00000073,1,0,ffffffff,00000073
24410,24410,0,6,1,0,0,0,1,1,0,1,0,00000000,00000073,1,0,ffffffff,00000073
24411,24411,0,6,1,1,0,0,1,1,0,1,0,00000000,00000073,1,0,ffffffff,00000073
24412,24412,0,6,1,0,0,0,1,1,0,1,0,00000000,00000073,1,0,ffffffff,00000073
24413,24413,0,6,1,1,0,0,1,1,0,1,0,00000000,00000074,1,0,ffffffff,00000074
24414,24414,0,6,1,0,0,0,1,1,0,1,0,00000000,00000074,1,0,ffffffff,00000074
24415,24415,0,6,1,1,0,0,1,1,0,1,0,00000000,00000074,1,0,ffffffff,00000074
24416,24416,0,6,1,0,0,0,1,1,0,1,0,00000000,00000074,1,0,ffffffff,00000074
24417,24417,0,6,1,1,0,0,1,1,0,1,0,00000000,00000074,1,0,ffffffff,00000074
24418,24418,0,6,1,0,0,0,1,1,0,1,0,00000000,00000074,1,0,ffffffff,00000074
24419,24419,0,6,1,1,0,0,1,1,0,1,0,00000000,00000074,1,0,ffffffff,00000074
24420,24420,0,6,1,0,0,0,1,1,0,1,0,00000000,00000074,1,0,ffffffff,00000074
24421,24421,0,6,1,1,0,0,1,1,0,1,0,00000000,00000074,1,0,ffffffff,00000074
24422,24422,0,6,1,0,0,0,1,1,0,1,0,00000000,00000074,1,0,ffffffff,00000074
24423,24423,0,6,1,1,0,0,1,1,0,1,0,00000000,00000074,1,0,ffffffff,00000074
24424,24424,0,6,1,0,0,0,1,1,0,1,0,00000000,00000074,1,0,ffffffff,00000074
24425,24425,0,6,1,1,0,0,1,1,0,1,0,00000000,00000074,1,0,ffffffff,00000074
24426,24426,0,6,1,0,0,0,1,1,0,1,0,00000000,00000074,1,0,ffffffff,00000074
24427,24427,0,6,1,1,0,0,1,1,0,1,0,00000000,00000074,1,0,ffffffff,00000074
24428,24428,0,6,1,0,0,0,1,1,0,1,0,00000000,00000074,1,0,ffffffff,00000074
24429,24429,0,6,1,1,0,0,1,1,0,1,0,00000000,00000075,1,0,ffffffff,00000075
24430,24430,0,6,1,0,0,0,1,1,0,1,0,00000000,00000075,1,0,ffffffff,00000075
24431,24431,0,6,1,1,0,0,1,1,0,1,0,00000000,00000075,1,0,ffffffff,00000075
24432,24432,0,6,1,0,0,0,1,1,0,1,0,00000000,00000075,1,0,ffffffff,00000075
24433,24433,0,6,1,1,0,0,1,1,0,1,0,00000000,00000075,1,0,ffffffff,00000075
24434,24434,0,6,1,0,0,0,1,1,0,1,0,00000000,00000075,1,0,ffffffff,00000075
24435,24435,0,6,1,1,0,0,1,1,0,1,0,00000000,00000075,1,0,ffffffff,00000075
24436,24436,0,6,1,0,0,0,1,1,0,1,0,00000000,00000075,1,0,ffffffff,00000075
24437,24437,0,6,1,1,0,0,1,1,0,1,0,00000000,00000075,1,0,ffffffff,00000075
24438,24438,0,6,1,0,0,0,1,1,0,1,0,00000000,00000075,1,0,ffffffff,00000075
24439,24439,0,6,1,1,0,0,1,1,0,1,0,00000000,00000075,1,0,ffffffff,00000075
24440,24440,0,6,1,0,0,0,1,1,0,1,0,00000000,00000075,1,0,ffffffff,00000075
24441,24441,0,6,1,1,0,0,1,1,0,1,0,00000000,00000075,1,0,ffffffff,00000075
24442,24442,0,6,1,0,0,0,1,1,0,1,0,00000000,00000075,1,0,ffffffff,00000075
24443,24443,0,6,1,1,0,0,1,1,0,1,0,00000000,00000075,1,0,ffffffff,00000075
24444,24444,0,6,1,0,0,0,1,1,0,1,0,00000000,00000075,1,0,ffffffff,00000075
24445,24445,0,6,1,1,0,0,1,1,0,1,0,00000000,00000076,1,0,ffffffff,00000076
24446,24446,0,6,1,0,0,0,1,1,0,1,0,00000000,00000076,1,0,ffffffff,00000076
24447,24447,0,6,1,1,0,0,1,1,0,1,0,00000000,00000076,1,0,ffffffff,00000076
24448,24448,0,6,1,0,0,0,1,1,0,1,0,00000000,00000076,1,0,ffffffff,00000076
24449,24449,0,6,1,1,0,0,1,1,0,1,0,00000000,00000076,1,0,ffffffff,00000076
24450,24450,0,6,1,0,0,0,1,1,0,1,0,00000000,00000076,1,0,ffffffff,00000076
24451,24451,0,6,1,1,0,0,1,1,0,1,0,00000000,00000076,1,0,ffffffff,00000076
24452,24452,0,6,1,0,0,0,1,1,0,1,0,00000000,00000076,1,0,ffffffff,00000076
24453,24453,0,6,1,1,0,0,1,1,0,1,0,00000000,00000076,1,0,ffffffff,00000076
24454,24454,0,6,1,0,0,0,1,1,0,1,0,00000000,00000076,1,0,ffffffff,00000076
24455,24455,0,6,1,1,0,0,1,1,0,1,0,00000000,00000076,1,0,ffffffff,00000076
24456,24456,0,6,1,0,0,0,1,1,0,1,0,00000000,00000076,1,0,ffffffff,00000076
24457,24457,0,6,1,1,0,0,1,1,0,1,0,00000000,00000076,1,0,ffffffff,00000076
24458,24458,0,6,1,0,0,0,1,1,0,1,0,00000000,00000076,1,0,ffffffff,00000076
24459,24459,0,6,1,1,0,0,1,1,0,1,0,00000000,00000076,1,0,ffffffff,00000076
24460,24460,0,6,1,0,0,0,1,1,0,1,0,00000000,00000076,1,0,ffffffff,00000076
24461,24461,0,6,1,1,0,0,1,1,0,1,0,00000000,00000077,1,0,ffffffff,00000077
24462,24462,0,6,1,0,0,0,1,1,0,1,0,00000000,00000077,1,0,ffffffff,00000077
24463,24463,0,6,1,1,0,0,1,1,0,1,0,00000000,00000077,1,0,ffffffff,00000077
24464,24464,0,6,1,0,0,0,1,1,0,1,0,00000000,00000077,1,0,ffffffff,00000077
24465,24465,0,6,1,1,0,0,1,1,0,1,0,00000000,00000077,1,0,ffffffff,00000077
24466,24466,0,6,1,0,0,0,1,1,0,1,0,00000000,00000077,1,0,ffffffff,00000077
24467,24467,0,6,1,1,0,0,1,1,0,1,0,00000000,00000077,1,0,ffffffff,00000077
24468,24468,0,6,1,0,0,0,1,1,0,1,0,00000000,00000077,1,0,ffffffff,00000077
24469,24469,0,6,1,1,0,0,1,1,0,1,0,00000000,00000077,1,0,ffffffff,00000077
24470,24470,0,6,1,0,0,0,1,1,0,1,0,00000000,00000077,1,0,ffffffff,00000077
24471,24471,0,6,1,1,0,0,1,1,0,1,0,00000000,00000077,1,0,ffffffff,00000077
24472,24472,0,6,1,0,0,0,1,1,0,1,0,00000000,00000077,1,0,ffffffff,00000077
24473,24473,0,6,1,1,0,0,1,1,0,1,0,00000000,00000077,1,0,ffffffff,00000077
24474,24474,0,6,1,0,0,0,1,1,0,1,0,00000000,00000077,1,0,ffffffff,00000077
24475,24475,0,6,1,1,0,0,1,1,0,1,0,00000000,00000077,1,0,ffffffff,00000077
24476,24476,0,6,1,0,0,0,1,1,0,1,0,00000000,00000077,1,0,ffffffff,00000077
24477,24477,0,6,1,1,0,0,1,1,0,1,0,00000000,00000078,1,0,ffffffff,00000078
24478,24478,0,6,1,0,0,0,1,1,0,1,0,00000000,00000078,1,0,ffffffff,00000078
24479,24479,0,6,1,1,0,0,1,1,0,1,0,00000000,00000078,1,0,ffffffff,00000078
24480,24480,0,6,1,0,0,0,1,1,0,1,0,00000000,00000078,1,0,ffffffff,00000078
24481,24481,0,6,1,1,0,0,1,1,0,1,0,00000000,00000078,1,0,ffffffff,00000078
24482,24482,0,6,1,0,0,0,1,1,0,1,0,00000000,00000078,1,0,ffffffff,00000078
24483,24483,0,6,1,1,0,0,1,1,0,1,0,00000000,00000078,1,0,ffffffff,00000078
24484,24484,0,6,1,0,0,0,1,1,0,1,0,00000000,00000078,1,0,ffffffff,00000078
24485,24485,0,6,1,1,0,0,1,1,0,1,0,00000000,00000078,1,0,ffffffff,00000078
24486,24486,0,6,1,0,0,0,1,1,0,1,0,00000000,00000078,1,0,ffffffff,00000078
24487,24487,0,6,1,1,0,0,1,1,0,1,0,00000000,00000078,1,0,ffffffff,00000078
24488,24488,0,6,1,0,0,0,1,1,0,1,0,00000000,00000078,1,0,ffffffff,00000078
24489,24489,0,6,1,1,0,0,1,1,0,1,0,00000000,00000078,1,0,ffffffff,00000078
24490,24490,0,6,1,0,0,0,1,1,0,1,0,00000000,00000078,1,0,ffffffff,00000078
24491,24491,0,6,1,1,0,0,1,1,0,1,0,00000000,00000078,1,0,ffffffff,00000078
24492,24492,0,6,1,0,0,0,1,1,0,1,0,00000000,00000078,1,0,ffffffff,00000078
24493,24493,0,6,1,1,0,0,1,1,0,1,0,00000000,00000079,1,0,ffffffff,00000079
24494,24494,0,6,1,0,0,0,1,1,0,1,0,00000000,00000079,1,0,ffffffff,00000079
24495,24495,0,6,1,1,0,0,1,1,0,1,0,00000000,00000079,1,0,ffffffff,00000079
24496,24496,0,6,1,0,0,0,1,1,0,1,0,00000000,00000079,1,0,ffffffff,00000079
24497,24497,0,6,1,1,0,0,1,1,0,1,0,00000000,00000079,1,0,ffffffff,00000079
24498,24498,0,6,1,0,0,0,1,1,0,1,0,00000000,00000079,1,0,ffffffff,00000079
24499,24499,0,6,1,1,0,0,1,1,0,1,0,00000000,00000079,1,0,ffffffff,00000079
24500,24500,0,6,1,0,0,0,1,1,0,1,0,00000000,00000079,1,0,ffffffff,00000079
24501,24501,0,6,1,1,0,0,1,1,0,1,0,00000000,00000079,1,0,ffffffff,00000079
24502,24502,0,6,1,0,0,0,1,1,0,1,0,00000000,00000079,1,0,ffffffff,00000079
24503,24503,0,6,1,1,0,0,1,1,0,1,0,00000000,00000079,1,0,ffffffff,00000079
24504,24504,0,6,1,0,0,0,1,1,0,1,0,00000000,00000079,1,0,ffffffff,00000079
24505,24505,0,6,1,1,0,0,1,1,0,1,0,00000000,00000079,1,0,ffffffff,00000079
24506,24506,0,6,1,0,0,0,1,1,0,1,0,00000000,00000079,1,0,ffffffff,00000079
24507,24507,0,6,1,1,0,0,1,1,0,1,0,00000000,00000079,1,0,ffffffff,00000079
24508,24508,0,6,1,0,0,0,1,1,0,1,0,00000000,00000079,1,0,ffffffff,00000079
24509,24509,0,6,1,1,0,0,1,1,0,1,0,00000000,0000007a,1,0,ffffffff,0000007a
24510,24510,0,6,1,0,0,0,1,1,0,1,0,00000000,0000007a,1,0,ffffffff,0000007a
24511,24511,0,6,1,1,0,0,1,1,0,1,0,00000000,0000007a,1,0,ffffffff,0000007a
24512,24512,0,6,1,0,0,0,1,1,0,1,0,00000000,0000007a,1,0,ffffffff,0000007a
24513,24513,0,6,1,1,0,0,1,1,0,1,0,00000000,0000007a,1,0,ffffffff,0000007a
24514,24514,0,6,1,0,0,0,1,1,0,1,0,00000000,0000007a,1,0,ffffffff,0000007a
24515,24515,0,6,1,1,0,0,1,1,0,1,0,00000000,0000007a,1,0,ffffffff,0000007a
24516,24516,0,6,1,0,0,0,1,1,0,1,0,00000000,0000007a,1,0,ffffffff,0000007a
24517,24517,0,6,1,1,0,0,1,1,0,1,0,00000000,0000007a,1,0,ffffffff,0000007a
24518,24518,0,6,1,0,0,0,1,1,0,1,0,00000000,0000007a,1,0,ffffffff,0000007a
24519,24519,0,6,1,1,0,0,1,1,0,1,0,00000000,0000007a,1,0,ffffffff,0000007a
24520,24520,0,6,1,0,0,0,1,1,0,1,0,00000000,0000007a,1,0,ffffffff,0000007a
24521,24521,0,6,1,1,0,0,1,1,0,1,0,00000000,0000007a,1,0,ffffffff,0000007a
24522,24522,0,6,1,0,0,0,1,1,0,1,0,00000000,0000007a,1,0,ffffffff,0000007a
24523,24523,0,6,1,1,0,0,1,1,0,1,0,00000000,0000007a,1,0,ffffffff,0000007a
